brand_tweet_id,brand_reply,customer_tweet_id,customer_text,raw_customer_text,full_thread_context,thread_depth,created_at
833519,@318494 Hey there. Is the issue still happening?,833516,What is happening with the servers right now??,@AskPlayStation @318491 What is happening with the servers right now??,"Customer: @AskPlayStation i can't log in to my account even though i know my password
Customer: @AskPlayStation .
Brand (AskPlayStation): @318491 Hi there. Sorry to hear that. Do you see an error message or an error code? Please provide us more details.
Customer: @AskPlayStation @318491 What is happening with the servers right now??",5,Fri Oct 13 13:22:56 +0000 2017
2149748,@631807 Please check your DMs for further assistance.,2149746,No still nothing the dlc is already downloaded but it's always on( waiting for install...) and if push start it will take me to psn,@AskPlayStation No still nothing the dlc is already downloaded but it's always on( waiting for install...) and if push start it will take me to psn,"Customer: @AskPlayStation i have problem with downloading HZD:frozen wilds after it's download it will say waiting for install... And nothing else since three days like that
Brand (AskPlayStation): @631807 here to assist! Please power cycle your network devices and try again. Let us know the outcome.
Customer: @AskPlayStation I have already did it i have error code it has no data in ps support ( CE-38603-0 ) do you have any idea what is it (THANKS)
Brand (AskPlayStation): @631807 Please follow the steps in the link and try to download the content again: https://t.co/d9Gao141KM
Customer: @AskPlayStation No still nothing the dlc is already downloaded but it's always on( waiting for install...) and if push start it will take me to psn",6,Thu Nov 09 02:59:57 +0000 2017
1531975,@475212 No worries! We have sent you a Direct Message via Twitter with further instructions.,1531976,I accidentally signed out of my PSN I have a 2step verification code I can't access my phone I don't remember my backup code,@AskPlayStation I accidentally signed out of my PSN I have a 2step verification code I can't access my phone I don't remember my backup code,Customer: @AskPlayStation I accidentally signed out of my PSN I have a 2step verification code I can't access my phone I don't remember my backup code,2,Fri Nov 03 20:27:55 +0000 2017
1475182,@462456 Hi! Try formatting a USB to exFAT and reinstall the update following the steps on the next link: https://t.co/RhaVd8jm8i,1475184,"""connect a usb storage device that contains an update file for reinstallation for version 5.00 or later"" ??????","@AskPlayStation ""connect a usb storage device that contains an update file for reinstallation for version 5.00 or later"" ??????","Customer: @AskPlayStation ""connect a usb storage device that contains an update file for reinstallation for version 5.00 or later"" ??????",2,Thu Nov 02 21:46:14 +0000 2017
2550480,@724598 Here to help! Please check the following link for further assistance with your content: https://t.co/PR9L0S0kEu,2550481,hi i have problem I buy  points for fifa18 4600 but i joined ultmite team i don't have points,@AskPlayStation  hi i have problem I buy  points for fifa18 4600 but i joined ultmite team i don't have points,Customer: @AskPlayStation  hi i have problem I buy  points for fifa18 4600 but i joined ultmite team i don't have points,2,Mon Oct 30 14:48:27 +0000 2017
2559089,@726459 That's not good. Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z,2559090,"I am not sure if I received my pre order bonuses for Battlefront 2. The game works and plays, but I got nothing additional to download other than the theme. Help? :)","@AskPlayStation I am not sure if I received my pre order bonuses for Battlefront 2. The game works and plays, but I got nothing additional to download other than the theme. Help? :)","Customer: @AskPlayStation I am not sure if I received my pre order bonuses for Battlefront 2. The game works and plays, but I got nothing additional to download other than the theme. Help? :)",2,Thu Nov 16 16:34:15 +0000 2017
2631947,@643491 Hey there. Please check your DM's for more instructions.,2631948,"I tried to reset my password but I forgot my DOB and SQ answer. So I cannot, I kept guessing but now it says ""Currently unable to complete your password change request. Please try again later."" HELP FAST!","@AskPlayStation I tried to reset my password but I forgot my DOB and SQ answer. So I cannot, I kept guessing but now it says ""Currently unable to complete your password change request. Please try again later."" HELP FAST!","Customer: @AskPlayStation I tried to reset my password but I forgot my DOB and SQ answer. So I cannot, I kept guessing but now it says ""Currently unable to complete your password change request. Please try again later."" HELP FAST!",2,Fri Nov 17 18:00:01 +0000 2017
2404478,@562871 Sorry to hear that! You can check the following link with PSN Cards information: https://t.co/wUlWdpXH9m,2404480,"Please! why is so hard to get an answer from you guys?
I moved from America to UK and now I can't buy DLC anymore! UK doesn't sell US PSN codes and I can't add my credit card into my PSN account. HELP ME!!","@123583 @117014 @AskPlayStation Please! why is so hard to get an answer from you guys?
I moved from America to UK and now I can't buy DLC anymore! UK doesn't sell US PSN codes and I can't add my credit card into my PSN account. HELP ME!!","Customer: @123583 @117014 @AskPlayStation Please! why is so hard to get an answer from you guys?
I moved from America to UK and now I can't buy DLC anymore! UK doesn't sell US PSN codes and I can't add my credit card into my PSN account. HELP ME!!",2,Tue Nov 14 14:46:36 +0000 2017
2625529,@741625 Hi there. That sounds a bit strange. Start your PS4 in safe mode and select Restore Default Settings: https://t.co/OOaq76kzAA,2625530,my ps3 keeps pausing when I'm on youtube when someone goes offline and online.,@AskPlayStation my ps3 keeps pausing when I'm on youtube when someone goes offline and online.,Customer: @AskPlayStation my ps3 keeps pausing when I'm on youtube when someone goes offline and online.,2,Mon Oct 30 23:17:14 +0000 2017
2348443,"@678891 Hi there! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",2348444,"umm, my credit card used to work till last week it was the last time I added funds , now it says my security code is incorrect and when I delete and re-enter the card info it says invalid I want to add funds now plz help","@AskPlayStation  umm, my credit card used to work till last week it was the last time I added funds , now it says my security code is incorrect and when I delete and re-enter the card info it says invalid I want to add funds now plz help","Customer: @AskPlayStation  umm, my credit card used to work till last week it was the last time I added funds , now it says my security code is incorrect and when I delete and re-enter the card info it says invalid I want to add funds now plz help",2,Mon Nov 13 16:52:25 +0000 2017
2583846,@732215 have you tried to start to download via PC?,2583848,Getting this error code,@AskPlayStation Getting this error code,"Customer: @AskPlayStation I am trying to download the new Destiny 2 expansion but saying avatar error code? Help
Brand (AskPlayStation): @732215 Hello Steven! Are you trying to download the expansion pass?
Customer: @AskPlayStation Getting this error code",4,Thu Nov 16 23:56:40 +0000 2017
1815789,"@545459 Thank you for clarify, Disconnect your router and console from the power source for 3 minutes, reconnect them and try again.",1815790,The error I’m getting is a maintenance (ws37432-9,@AskPlayStation The error I’m getting is a maintenance (ws37432-9,"Customer: @AskPlayStation i keep getting a PlayStation error
Brand (AskPlayStation): @545459 Here to assist! Please let us know the exact error code that you receive.
Customer: @AskPlayStation The error I’m getting is a maintenance (ws37432-9",4,Sun Oct 29 01:44:10 +0000 2017
2071163,"@612522 Please follow us on Twitter and let us know once you do, so we can send you a DM.",2071161,Why i cant find ps plus 1 month membership in store ??,@AskPlayStation Why i cant find ps plus 1 month membership in store ??,"Customer: @AskPlayStation is ps plus membership was available before ?
When it come out ?
Brand (AskPlayStation): @612522 Hi there. Sorry for the delay. Can you provide us more details, please?
Customer: @AskPlayStation Why i cant find ps plus 1 month membership in store ??",4,Sun Oct 29 13:32:14 +0000 2017
1524931,@447439 Boa noite Brenno! Temos encaminhado outra mensagem direta com novas instruções.,1524932,Já estou 3 dias inteiros sem conseguir mudar a minha senha e sem conseguir usar o suporte da psn https://t.co/AeRfPI5Nuq,@121984 Já estou 3 dias inteiros sem conseguir mudar a minha senha e sem conseguir usar o suporte da psn https://t.co/AeRfPI5Nuq,Customer: @121984 Já estou 3 dias inteiros sem conseguir mudar a minha senha e sem conseguir usar o suporte da psn https://t.co/AeRfPI5Nuq,2,Fri Nov 03 21:16:19 +0000 2017
204867,@164521 Hey there! We do apologize for the delay. Did you still need assistance?,204869,are you available now! i really need help!,@AskPlayStation are you available now! i really need help!,Customer: @AskPlayStation are you available now! i really need help!,2,Wed Oct 04 16:57:43 +0000 2017
1557186,@139403 Here to help! Please make sure that the region of the code matches the region of the PSN account for the code to work.,1557188,"Hi , I'm trying to activate Playstation Plus that shows me this error? Then when I choose support that shows me this? https://t.co/YPmkYsThbW","@AskPlayStation 
Hi , I'm trying to activate Playstation Plus that shows me this error? Then when I choose support that shows me this? https://t.co/YPmkYsThbW","Customer: @AskPlayStation 
Hi , I'm trying to activate Playstation Plus that shows me this error? Then when I choose support that shows me this? https://t.co/YPmkYsThbW",2,Sat Oct 28 21:58:30 +0000 2017
332221,@195102 We sent you a direct message for further assistance.,332220,That didn’t work either,@AskPlayStation That didn’t work either,"Customer: @AskPlayStation having problems with my son’s PS4 the disc drive won’t work
Brand (AskPlayStation): @195102 Sorry to hear that. Is the console ejecting the disc or is it not reading it. Provide us more details to assist you better.
Customer: @AskPlayStation To start it was just ejecting the discs right away, now they won’t even go in
Brand (AskPlayStation): @195102 Sorry to hear that! Have you tried to rebuild the database in safe mode? here's a link to show you how: https://t.co/8V0e91ioa9
Customer: @AskPlayStation Thank you. I tried that but still hasn’t fixed the problem
Brand (AskPlayStation): @195102 Disconnect the console and all cables from the power source for 5 minutes, reconnect them and try again.
Customer: @AskPlayStation That didn’t work either",8,Sun Oct 08 18:35:09 +0000 2017
